q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean
1.678934,0.457288,1.082308,0.699827,1.729931,0.527693,3.693849,2.900000,1.183673,0.700000,7.000000,0.000000,172.100000
1.074246,0.323361,1.441713,0.702219,1.146727,0.277096,2.468004,1.900000,1.187500,6.850000,5.956522,0.000000,175.950000
1.015847,0.336056,1.840312,0.540795,2.911241,0.129713,3.321916,9.700000,1.979592,86.350000,16.292453,0.000000,170.900000
2.018277,0.533537,1.948141,0.473179,1.674430,0.070336,6.991026,8.500000,1.827957,98.250000,11.164773,0.000000,163.550000
1.672218,0.470738,1.909879,0.451749,1.358596,0.068470,6.004548,12.600000,1.800000,110.850000,14.585526,0.000000,161.800000
2.532769,0.611347,1.891194,0.459918,1.132981,0.070649,8.682642,7.600000,1.394495,92.550000,11.789809,0.000000,159.350000
2.650263,0.641024,1.901713,0.470847,1.161447,0.076673,8.894065,5.900000,1.340909,87.600000,11.159236,0.000000,160.300000
1.132436,0.325842,1.849265,0.560448,1.875424,0.120056,3.569390,7.250000,1.907895,75.350000,13.825688,0.000000,176.400000
1.129411,0.320096,2.038040,0.356306,2.547425,0.000000,4.217466,37.950000,2.653846,174.000000,19.772727,0.070500,166.200000
1.189695,0.368723,1.354171,0.301729,1.610598,0.006097,5.072594,35.800000,2.182927,164.400000,15.293023,0.000000,159.400000
1.273979,0.391668,0.890576,0.206289,1.382752,0.001041,6.265988,43.500000,2.202532,195.150000,13.185811,0.042574,166.350000
1.040749,0.338989,1.625533,0.458743,2.594083,0.060123,3.761980,13.350000,2.069767,104.050000,19.632075,0.000000,174.900000
1.330014,0.333289,1.691096,0.411989,2.071707,0.041750,4.592548,17.450000,2.208861,130.900000,10.642276,0.000000,165.650000
NaN,NaN,NaN,0.385868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.420856,0.373787,1.704949,0.409674,1.949820,0.017302,5.204007,18.850000,2.312883,126.450000,14.789474,0.001506,158.750000
1.413336,0.399979,1.562838,0.335458,1.645613,0.006843,5.504007,26.300000,2.146939,150.000000,14.150943,0.000000,153.700000
1.510603,0.416831,1.243982,0.262182,1.409195,0.000000,6.715149,33.550000,1.874302,167.300000,13.437751,0.073101,166.250000
1.366465,0.395171,1.398965,0.288199,2.097366,0.001197,6.520849,33.050000,2.248299,161.200000,17.240642,0.003149,157.400000
1.165910,0.399840,1.507974,0.395333,3.061302,0.035378,4.492959,20.150000,2.704698,127.600000,23.629630,0.000000,182.950000
1.071951,0.343885,1.372998,0.389667,2.070688,0.020522,3.776065,19.650000,2.101604,128.800000,23.000000,0.000000,168.450000
0.997250,0.318291,0.930783,0.231647,2.249075,0.003904,4.925044,41.650000,3.007220,186.850000,16.909502,0.000000,174.400000
1.181482,0.366902,1.408851,0.323202,1.556128,0.000000,4.103933,24.650000,2.088983,152.050000,17.680233,0.105544,167.100000
1.203781,0.359483,1.402741,0.350016,1.805826,0.001651,4.536314,21.500000,1.945701,133.250000,19.172662,0.037098,169.500000
1.359347,0.375957,1.220471,0.286183,1.613293,0.007451,6.045007,31.800000,2.099010,161.350000,13.790598,0.000000,167.500000
1.417023,0.403830,0.862611,0.206380,0.523777,0.000000,5.927101,40.050000,2.075130,194.850000,12.861386,0.063655,168.050000
1.333124,0.363300,1.155992,0.268367,2.897680,0.000440,5.459828,43.750000,2.887789,190.300000,22.790419,0.041889,156.750000
3.163232,0.568858,1.180605,0.720916,1.375628,0.876369,7.199918,1.350000,1.227273,2.150000,6.142857,0.000000,168.950000
1.898413,0.463638,1.802871,0.592268,1.653875,0.173762,5.039112,2.350000,1.620690,57.550000,10.369369,0.000000,173.050000
3.300741,0.569036,1.323965,0.626332,1.530170,0.603679,8.646020,3.550000,1.245614,21.550000,7.696429,0.000000,164.200000
2.598693,0.542821,1.389791,0.636631,1.996365,0.440065,6.747656,3.300000,1.434783,26.650000,8.737705,0.000000,167.300000
2.182169,0.488063,1.283883,0.687018,1.517650,0.520056,5.258346,1.800000,1.384615,12.200000,7.870968,0.000000,169.550000
3.060050,0.670285,1.296073,0.589692,1.995520,0.458079,7.979291,3.900000,1.278689,34.750000,9.928571,0.000000,177.150000
1.320338,0.386908,1.643507,0.630658,1.451605,0.283969,3.555782,3.600000,1.600000,5.600000,6.588235,0.000000,174.800000
1.453654,0.415811,1.648303,0.627685,1.594112,0.280567,3.927938,2.950000,1.594595,22.050000,7.112903,0.000000,171.950000
1.815486,0.456929,1.334649,0.592287,1.662995,0.332302,4.631463,4.000000,1.454545,23.250000,8.017241,0.000000,168.200000
1.231176,0.376022,1.777133,0.530133,1.841591,0.135401,3.896174,7.850000,1.744444,78.900000,15.028571,0.000000,166.400000
1.804276,0.416642,1.527419,0.573669,1.559591,0.249307,4.986132,4.950000,1.571429,44.350000,9.747253,0.000000,163.450000
2.502089,0.481630,1.329172,0.731154,1.890912,0.596164,5.826148,0.700000,1.272727,7.900000,6.869565,0.000000,168.800000
2.313884,0.459279,1.383909,0.705216,1.824594,0.519977,5.682845,1.450000,1.318182,11.100000,10.571429,0.000000,166.850000
3.682262,0.657177,1.391958,0.720317,1.873374,0.854810,8.384414,0.600000,1.090909,9.800000,8.166667,0.000000,165.600000
1.965500,0.458075,1.682521,0.388051,2.225401,0.036076,8.008942,24.750000,2.796610,146.100000,18.851613,0.000000,140.000000
1.505406,0.352112,1.323285,0.441520,1.395460,0.149738,4.857360,12.050000,1.525316,79.750000,9.906832,0.000000,150.250000
1.691097,0.388741,1.150908,0.567561,1.449056,0.387066,4.396570,6.600000,1.783784,6.900000,7.263158,0.000000,160.150000
0.966810,0.431650,0.991233,0.337148,1.924143,0.033806,4.741569,38.550000,4.535294,153.600000,20.756757,0.010815,202.000000
0.803006,0.359584,1.294473,0.464913,1.301335,0.103132,3.156727,21.250000,3.728070,83.300000,17.913978,0.000000,204.200000
0.849859,0.350686,0.988986,0.508959,1.532043,0.154058,3.020743,14.050000,4.014286,25.200000,11.200000,0.000000,195.700000
1.072190,0.439473,1.235266,0.504176,2.124905,0.104896,4.258765,16.850000,6.127273,57.350000,13.987805,0.000000,199.300000
1.248434,0.602347,0.697556,0.547396,0.402167,0.287382,4.438450,13.600000,4.610169,7.900000,7.523810,0.000000,196.650000
1.080909,0.421555,1.273806,0.641212,0.874036,0.288271,3.479752,2.000000,8.000000,3.200000,10.666667,0.000000,191.700000
1.101841,0.459863,1.050672,0.714606,1.023995,0.382863,2.956597,0.600000,6.000000,0.000000,0.000000,0.000000,189.600000
0.873568,0.370732,1.308237,0.650659,1.366487,0.249013,2.607917,2.050000,3.727273,0.200000,4.000000,0.000000,191.250000
1.058376,0.424990,1.269560,0.552725,1.078621,0.183699,3.859791,12.850000,5.140000,30.050000,8.838235,0.000000,201.100000
0.659664,0.302179,1.344446,0.527200,1.832752,0.070234,2.602806,16.850000,8.868421,67.900000,25.148148,0.000000,200.400000
0.663597,0.288441,1.170933,0.623243,1.515744,0.168697,2.132327,4.050000,5.785714,3.150000,4.200000,0.000000,208.300000
0.825172,0.347896,0.953964,0.782622,0.546631,0.381539,1.813526,0.000000,0.000000,0.000000,0.000000,0.000000,199.200000
1.072899,0.383120,0.916275,0.814047,-0.023819,0.549007,1.871615,0.000000,0.000000,0.000000,0.000000,0.000000,173.700000
0.825588,0.330594,1.031334,0.757702,0.550163,0.357612,1.711428,0.250000,1.250000,0.200000,1.333333,0.000000,176.400000
1.054248,0.399502,0.898938,0.828458,0.208668,0.567137,2.023487,0.000000,0.000000,0.000000,0.000000,0.000000,175.500000
1.084942,0.415061,0.849741,0.839462,0.139151,0.597404,2.032832,0.000000,0.000000,0.000000,0.000000,0.000000,177.800000
1.157520,0.467783,0.491013,0.886909,0.413931,0.823293,1.821058,0.000000,0.000000,0.000000,0.000000,0.000000,183.550000
0.885658,0.337654,1.221402,0.592684,1.546156,0.249883,2.930768,7.650000,3.122449,0.000000,0.000000,0.000000,189.100000
1.074980,0.425966,0.453026,0.882037,1.126499,0.758340,1.657299,0.000000,0.000000,0.000000,0.000000,0.000000,182.250000
0.640158,0.258277,1.638778,0.615977,0.011894,0.098913,1.826087,1.450000,2.416667,38.000000,7.037037,0.000000,173.850000
0.909733,0.351522,1.562498,0.429136,1.583625,0.041389,3.743445,24.600000,5.178947,114.400000,18.451613,0.000000,163.500000
0.909436,0.340026,1.179781,0.265576,2.887291,0.003549,4.546566,49.850000,3.972112,180.550000,18.237374,0.000000,166.250000
0.928911,0.336742,1.089631,0.274611,1.409953,0.006932,4.638416,44.250000,3.339623,167.350000,16.569307,0.000000,159.900000
0.855340,0.315298,0.710097,0.224128,2.064182,0.028266,3.797961,40.550000,2.599359,189.050000,17.668224,0.000000,165.600000
1.639385,0.503043,1.628958,0.373443,1.264458,0.044063,6.985610,23.050000,2.058036,128.850000,14.982558,0.000000,145.300000
1.468619,0.450833,1.429959,0.468619,1.471762,0.153305,5.040156,12.600000,1.392265,67.200000,7.148936,0.000000,145.850000
1.477927,0.468583,1.659621,0.489052,1.217453,0.124527,5.093141,10.950000,1.586957,85.200000,8.968421,0.000000,157.300000
1.310888,0.412810,1.807673,0.500683,1.441827,0.087973,4.398675,9.300000,1.917526,89.500000,13.664122,0.000000,161.600000
1.129647,0.387613,1.698497,0.506242,0.022873,0.105529,3.693502,11.250000,1.906780,79.150000,10.993056,0.000000,164.400000
1.171887,0.408264,1.652170,0.553734,1.136117,0.125124,3.460879,6.050000,1.779412,63.750000,8.614865,0.000000,167.050000
2.267776,0.622837,1.336099,0.537304,1.260415,0.389431,7.340253,5.350000,1.698413,27.350000,7.704225,0.000000,170.850000
1.838227,0.508458,1.441415,0.522731,1.461478,0.291461,6.306901,6.200000,2.755556,30.900000,8.828571,0.000000,181.400000
0.058622,0.045068,1.196534,0.452931,2.186267,0.001006,0.226843,40.900000,15.433962,178.600000,47.626667,0.000000,217.600000
0.072715,0.053863,1.304323,0.503921,2.219447,0.002775,0.293236,29.500000,16.857143,143.400000,37.246753,0.000411,216.700000
0.063088,0.043456,0.790822,0.393806,3.011542,0.000606,0.241133,43.400000,17.019608,200.350000,45.022472,0.021629,207.950000
0.336318,0.178310,1.355410,0.579243,2.115157,0.022361,1.209541,13.203615,8.000000,73.070005,39.486486,0.000000,218.400000
0.333378,0.203683,0.736573,0.302750,2.370859,0.000122,1.628824,75.750000,18.937500,224.800000,67.104478,0.048323,228.250000
0.040408,0.030803,0.716965,0.465859,3.953147,0.000000,0.200609,57.200000,26.604651,211.000000,50.238095,0.055168,218.600000
0.053758,0.039753,0.516183,0.435889,5.463438,0.000000,0.322028,157.350000,92.558824,247.050000,93.226415,0.476112,233.300000
0.637890,0.323291,1.649712,0.703045,2.196741,0.074718,1.930204,0.300000,3.000000,32.900000,31.333333,0.000000,217.100000
0.577358,0.289185,1.639404,0.515257,1.134472,0.046995,2.288340,19.450000,7.203704,102.550000,41.857143,0.000000,216.550000
0.218208,0.125753,0.778985,0.414744,3.157750,0.007713,0.852158,32.800000,8.746667,153.000000,32.210526,0.000000,209.450000
0.826513,0.350440,1.129386,0.417671,1.255497,0.074526,3.395054,25.350000,5.393617,100.250000,16.570248,0.000000,201.750000
0.985497,0.412614,1.092066,0.409539,1.739020,0.082130,4.115361,26.150000,4.547826,98.750000,16.056911,0.000000,203.800000
0.687339,0.301202,0.673795,0.262647,2.666206,0.017406,2.971721,44.750000,5.028090,198.900000,21.977901,0.000000,199.050000
0.673445,0.270849,0.654786,0.767910,0.385612,0.354921,1.308948,1.550000,1.291667,0.000000,0.000000,0.000000,200.100000
0.833438,0.310020,1.201222,0.602931,2.061482,0.145848,2.707701,8.500000,3.541667,26.050000,11.085106,0.000000,215.250000
0.687564,0.259327,0.837403,0.773140,0.826760,0.270931,1.551695,1.700000,1.416667,0.000000,0.000000,0.000000,199.100000
0.730649,0.269882,0.975316,0.746326,1.707348,0.257333,1.741945,2.600000,2.000000,0.900000,4.500000,0.000000,202.150000
0.826180,0.294420,1.120666,0.669731,1.873746,0.182022,2.007447,4.450000,1.508475,11.700000,8.666667,0.000000,199.500000
0.767956,0.279561,1.506135,0.448067,2.538913,0.004865,2.544618,17.050000,2.351724,127.300000,19.000000,0.012868,209.600000
0.732935,0.285424,1.328289,0.495878,1.465315,0.075593,2.512846,16.150000,3.629213,78.300000,14.236364,0.000000,224.400000
0.822519,0.301242,1.612411,0.523851,2.058313,0.048865,3.123098,16.500000,3.235294,101.950000,21.020619,0.000000,201.750000
0.706748,0.263160,0.855627,0.247968,1.949696,0.006929,3.048761,44.900000,3.789030,203.900000,20.912821,0.000000,230.150000
0.728126,0.273374,0.917308,0.250112,2.030607,0.003029,2.828797,46.200000,3.898734,204.650000,24.363095,0.002738,217.650000
0.686013,0.255886,0.925729,0.260211,2.463918,0.007354,2.683027,41.200000,3.567100,199.400000,20.556701,0.000000,220.750000
0.742618,0.272044,0.835555,0.242143,2.721984,0.005952,3.709566,48.200000,3.918699,202.100000,19.066038,0.000000,213.450000
0.739617,0.268668,0.730574,0.197627,3.068135,0.002053,3.323124,48.850000,3.267559,213.250000,17.197581,0.000000,201.200000
0.749525,0.265752,0.825330,0.233713,1.923725,0.006893,3.250330,40.950000,3.500000,195.650000,21.266304,0.000000,201.500000
0.765752,0.259940,0.420255,0.117701,2.347613,0.000000,3.435607,65.900000,4.321311,259.050000,17.865517,0.110472,202.950000
0.708253,0.242511,0.345532,0.103658,2.825228,0.000000,2.608449,62.100000,3.942857,267.100000,17.176849,0.086242,203.650000
0.687444,0.239322,0.782111,0.203593,2.127368,0.002052,2.649089,40.200000,3.045455,207.800000,19.885167,0.005749,199.300000
0.764763,0.259399,0.748999,0.206736,2.817189,0.003882,3.270353,47.950000,3.318339,209.200000,18.678571,0.000000,196.250000
0.976714,0.343117,1.460794,0.382011,1.938880,0.021114,4.053838,23.450000,3.448529,128.350000,22.321739,0.000000,181.400000
0.856223,0.307647,1.765737,0.481961,2.743084,0.017922,2.966368,12.700000,2.419048,118.900000,24.770833,0.000000,198.600000
0.737105,0.266062,1.388001,0.374413,2.716986,0.011687,3.102100,29.300000,3.662500,147.850000,22.922481,0.000000,199.300000
0.705482,0.254981,1.264477,0.369835,2.842760,0.017504,3.544483,36.050000,4.651613,148.400000,21.664234,0.000000,202.050000
0.892293,0.307702,1.511314,0.356128,2.281449,0.000000,3.661853,27.500000,3.235294,155.900000,27.113043,0.126489,175.750000
0.786826,0.277746,1.260684,0.308206,2.921469,0.002214,3.100100,35.650000,3.547264,179.200000,25.239437,0.004517,184.000000
0.865628,0.290150,0.599717,0.178759,1.854912,0.000000,3.672517,62.100000,3.718563,233.900000,16.075601,0.177960,174.400000
0.875231,0.295245,0.412505,0.134469,2.159504,0.003372,4.495935,58.400000,2.994872,250.950000,13.826446,0.005339,173.650000
0.827437,0.289131,0.689944,0.185274,3.663357,0.000000,3.565995,44.500000,2.996633,219.100000,17.117188,0.051335,174.950000
0.872785,0.281482,0.534583,0.141607,1.896899,0.000000,3.997024,64.800000,3.681818,243.650000,15.180685,0.131006,168.450000
1.111145,0.461856,0.568736,0.881091,0.806472,0.764657,2.115405,0.000000,0.000000,0.000000,0.000000,0.000000,211.300000
0.938994,0.427139,0.759609,0.678758,0.975860,0.276916,3.586062,10.900000,6.228571,0.050000,1.000000,0.000000,246.250000
0.259667,0.201156,0.683662,0.644280,1.612837,0.073229,0.732288,9.150000,6.777778,0.100000,2.000000,0.000000,234.000000
1.350247,0.599379,0.675919,0.522507,1.313038,0.127258,6.657002,58.250000,25.326087,177.050000,35.059406,0.000000,244.300000
1.144640,0.528979,1.059837,0.673644,1.261210,0.234430,4.428916,18.000000,9.000000,12.750000,4.322034,0.000000,249.700000
1.462905,0.943420,2.335132,0.633987,0.513287,0.057976,5.421804,75.900000,15.489796,175.850000,66.358491,0.000000,278.950000
1.346474,0.910373,1.782912,0.604440,0.886555,0.080735,5.651455,50.050000,16.409836,157.050000,46.880597,0.000000,265.200000
1.259971,0.651512,0.569918,0.427050,1.553831,0.087303,7.017535,48.250000,20.104167,188.800000,49.684211,0.000000,248.350000
1.179793,0.604356,0.949788,0.609808,1.375190,0.197218,4.992068,28.550000,10.196429,56.650000,6.744048,0.000000,257.850000
0.718148,0.417089,0.744800,0.703615,1.379313,0.249190,2.501242,8.900000,7.120000,1.000000,1.666667,0.000000,242.700000
0.491118,0.314380,0.692599,0.634138,0.525626,0.112249,2.020479,16.400000,9.371429,11.800000,5.756098,0.000000,244.650000
0.609807,0.418661,0.675098,0.518766,1.507730,0.067927,3.116657,44.000000,14.666667,147.200000,36.800000,0.000000,239.000000
0.041206,0.034008,0.103355,0.129602,1.502379,0.000128,0.077681,34.950000,7.132653,302.550000,50.008264,0.045859,193.400000
0.051601,0.044654,0.328551,0.163825,2.624180,0.000000,0.124839,36.350000,8.759036,261.300000,40.828125,0.060370,189.100000
0.040497,0.035637,0.415622,0.249938,2.567850,0.000511,0.131144,35.750000,8.937500,223.300000,38.834783,0.002738,198.150000
0.051664,0.045442,0.288788,0.163255,2.429970,0.000000,0.121569,39.500000,9.404762,266.450000,39.768657,0.108966,196.750000
0.044803,0.041563,0.341745,0.252461,1.861888,0.001532,0.101054,27.850000,10.711538,223.950000,46.656250,0.001369,201.800000
0.052165,0.047610,0.364716,0.236326,1.940235,0.000407,0.135748,38.050000,15.854167,253.650000,58.988372,0.020945,198.500000
0.042584,0.037512,0.500005,0.268676,2.720723,0.000000,0.128639,53.150000,13.805195,249.300000,47.942308,0.119918,201.150000
0.049806,0.043759,0.575861,0.304448,2.270632,0.000113,0.161594,45.500000,11.097561,227.800000,41.045045,0.014374,202.100000
0.060728,0.051152,0.447048,0.287935,4.107077,0.000000,0.251328,68.500000,12.685185,249.750000,44.203540,0.146886,214.700000
0.160844,0.104388,1.214348,0.488509,4.076702,0.000645,0.560764,22.650000,7.426230,138.100000,21.410853,0.038741,228.050000
0.115859,0.081125,2.082473,0.700473,3.083834,0.008971,0.325208,12.350000,9.148148,107.650000,32.134328,0.000000,214.650000
0.635111,0.345527,0.954071,0.977555,1.086196,0.388159,1.117426,0.000000,0.000000,0.000000,0.000000,0.000000,187.750000
0.181761,0.104855,1.291234,0.866768,1.324290,0.073875,0.393206,0.200000,1.333333,0.100000,1.000000,0.000000,205.000000
0.376538,0.191605,1.060312,0.880857,1.219152,0.194764,0.658760,0.350000,2.333333,0.000000,0.000000,0.000000,202.550000
0.072300,0.054939,0.091614,0.098130,3.039039,0.000000,0.214060,118.400000,12.333333,294.950000,27.310185,0.395072,221.050000
0.060235,0.045998,0.329122,0.260108,1.967872,0.000000,0.276692,109.800000,18.148760,263.950000,40.607692,0.263792,222.850000
0.048286,0.036771,1.147092,0.329690,1.973241,0.000286,0.203727,33.300000,3.679558,150.800000,14.857143,0.025873,222.350000
0.072083,0.050156,1.244267,0.666652,1.168380,0.019239,0.192385,2.350000,2.611111,5.700000,10.363636,0.000000,186.750000
0.098504,0.066945,1.025188,0.715383,1.457848,0.033920,0.226134,2.100000,1.826087,0.550000,1.375000,0.000000,188.350000
0.065768,0.047585,1.223833,0.429283,2.869282,0.003794,0.275857,25.000000,4.629630,117.600000,21.381818,0.001232,213.400000
0.117706,0.068527,1.408744,0.495839,3.398039,0.001164,0.420294,20.650000,5.657534,127.300000,38.000000,0.009993,213.350000
0.084502,0.054643,1.264539,0.630291,1.908287,0.015952,0.256073,7.950000,4.818182,22.200000,16.444444,0.000000,196.000000
0.076612,0.058583,0.437508,0.341760,2.462769,0.000000,0.360572,84.900000,35.375000,250.500000,100.200000,0.102943,217.300000
0.076583,0.058028,0.567249,0.372291,2.794338,0.000000,0.395815,71.250000,30.319149,238.300000,66.194444,0.132375,218.200000
0.055263,0.035480,0.685094,0.365345,4.613983,0.000000,0.242113,88.500000,26.417910,232.650000,69.447761,0.065572,222.650000
0.066567,0.039623,0.200061,0.267755,3.528987,0.000016,0.300880,88.650000,31.660714,272.100000,98.945455,0.031211,225.350000
0.214106,0.118502,0.940352,0.351773,3.240033,0.000837,0.893318,71.950000,14.390000,210.050000,47.202247,0.012731,214.150000
0.142132,0.080548,1.041141,0.417965,2.675737,0.000668,0.577775,45.650000,13.626866,191.750000,54.785714,0.009719,212.450000
0.356558,0.168585,1.293204,0.685294,2.578096,0.076082,0.787991,2.850000,1.583333,17.500000,10.937500,0.000000,220.600000
1.812588,0.621257,0.893148,0.504923,1.555708,0.157844,9.106361,55.600000,25.272727,174.500000,85.121951,0.000000,260.900000
1.179925,0.522750,0.407430,0.483847,1.386011,0.180952,6.940640,42.900000,23.833333,113.150000,10.879808,0.000000,242.400000
1.431322,0.498984,0.607237,0.527019,1.641115,0.195559,7.725891,44.950000,29.000000,100.150000,16.974576,0.000000,247.450000
1.101506,0.490343,0.454244,0.465671,1.361311,0.114080,6.634679,51.100000,30.058824,193.200000,28.204380,0.000000,246.450000
3.114038,1.130328,1.070017,0.502216,1.607572,0.167687,16.493768,56.050000,32.028571,182.100000,110.363636,0.000000,259.900000
0.091203,0.052262,0.958777,0.728175,0.793129,0.027231,0.180859,1.750000,2.500000,7.950000,10.600000,0.000000,188.600000
0.273279,0.129828,0.718467,0.409176,1.834877,0.043195,0.518342,8.950000,1.657407,40.000000,6.349206,0.000000,219.700000
0.271151,0.126554,0.617902,0.415912,2.199877,0.041862,0.630304,12.650000,1.916667,41.350000,8.270000,0.000000,222.450000
0.421300,0.175498,0.806131,0.280142,3.347270,0.004113,1.380554,35.650000,3.656410,194.150000,21.453039,0.001232,225.950000
0.012181,0.007731,1.505601,0.452949,1.235877,0.000000,0.022297,7.600000,3.102041,130.600000,25.861386,0.134018,204.650000
0.105075,0.053999,1.244933,0.402947,2.549376,0.000166,0.261497,21.200000,4.510638,165.150000,33.363636,0.035181,217.100000
0.159939,0.077800,0.636229,0.347243,3.671326,0.001899,0.574335,33.300000,7.010526,187.600000,27.792593,0.000000,227.550000
0.283434,0.127113,0.707482,0.345768,3.505925,0.017961,0.869703,22.800000,3.081081,141.300000,20.042553,0.000000,228.450000
0.476243,0.181513,0.860738,0.326265,2.451304,0.000000,1.679231,172.800000,90.947368,232.350000,82.982143,0.526899,224.500000
0.440636,0.180177,0.554054,0.266185,3.292113,0.008057,1.594727,35.250000,3.357143,206.200000,18.576577,0.000000,218.900000
0.601944,0.228182,1.111244,0.368948,2.309151,0.028173,1.776951,24.100000,3.050633,160.950000,27.512821,0.000000,219.750000
0.569653,0.219975,0.816668,0.272526,2.285874,0.007613,1.754713,29.250000,2.799043,179.200000,17.148325,0.005476,208.350000
0.569976,0.217562,0.799297,0.268284,2.056477,0.013727,1.766183,28.450000,2.722488,178.900000,18.162437,0.000000,211.900000
0.631079,0.227417,0.763326,0.237709,1.629986,0.004254,2.776332,39.450000,3.400862,198.050000,18.337963,0.000000,214.550000
0.716030,0.258339,0.565646,0.187265,2.953357,0.000356,3.994451,58.300000,5.091703,237.900000,23.671642,0.019576,227.700000
0.917229,0.287499,0.708449,0.194642,2.485836,0.008993,3.074756,43.050000,3.075000,213.450000,19.672811,0.000000,198.300000
0.577236,0.216381,0.805984,0.217499,2.528404,0.000055,1.990938,47.300000,3.925311,208.200000,23.133333,0.049144,214.500000
0.578260,0.216952,0.730603,0.203667,2.850267,0.000000,1.786553,44.650000,3.434615,213.700000,22.978495,0.095825,208.900000
0.867473,0.287241,0.900655,0.218726,2.300956,0.000256,3.412132,46.150000,3.995671,206.200000,26.435897,0.016975,209.550000
0.995544,0.308267,1.655841,0.520716,2.774287,0.078959,3.123784,11.200000,2.800000,101.350000,31.671875,0.000000,192.950000
0.791486,0.238616,1.086112,0.281591,2.441593,0.000526,3.289798,49.850000,4.353712,196.000000,28.201439,0.018617,193.900000
0.961355,0.296574,1.341970,0.353497,2.408415,0.024033,3.429237,27.500000,2.736318,160.750000,24.172932,0.000000,185.300000
0.834181,0.258048,1.304496,0.292007,2.949071,0.000756,2.591577,36.700000,2.983740,183.950000,19.994565,0.026694,180.500000
0.931778,0.286173,1.460428,0.521237,2.864719,0.154818,3.049006,13.300000,3.643836,50.450000,14.838235,0.000000,181.400000
0.857726,0.261162,1.255130,0.533759,2.818550,0.164144,2.416355,9.100000,2.246914,23.850000,9.352941,0.000000,184.000000
1.281213,0.354183,1.670913,0.404147,2.233435,0.031872,4.507593,24.000000,3.380282,152.800000,32.860215,0.000000,167.800000
1.258117,0.385775,1.185492,0.699977,1.796488,0.466993,3.137927,2.550000,1.500000,0.000000,0.000000,0.000000,182.850000
0.767293,0.207573,0.959603,0.326313,2.058199,0.044030,2.543930,29.000000,3.240223,154.500000,14.507042,0.000000,172.850000
1.168395,0.355359,1.168483,0.589871,1.320219,0.306548,3.297710,7.700000,1.790698,0.000000,0.000000,0.000000,175.450000
1.207190,0.350642,1.256807,0.679048,1.291561,0.387041,3.104202,3.050000,1.794118,0.000000,0.000000,0.000000,178.900000
1.333882,0.391847,1.045035,0.718142,1.777904,0.542805,3.108711,2.200000,1.692308,0.000000,0.000000,0.000000,180.600000
0.961310,0.287919,1.261387,0.758627,2.050913,0.309483,2.115610,2.050000,1.863636,0.000000,0.000000,0.000000,183.400000
1.190175,0.571181,1.271270,0.597458,1.319386,0.120799,5.315141,37.200000,13.052632,127.250000,45.446429,0.000000,260.400000
0.019338,0.010703,1.959085,0.612135,2.780577,0.000000,0.048395,7.550000,3.282609,122.950000,39.031746,0.132786,204.100000
0.567355,0.225991,0.398745,0.163269,2.256618,0.006058,2.342485,37.650000,2.929961,237.400000,18.474708,0.000000,224.150000
0.118953,0.062293,1.445172,0.536771,1.300259,0.002500,0.399990,13.750000,2.750000,82.350000,14.972727,0.000000,203.900000
0.184950,0.093607,0.909769,0.592456,1.806416,0.014949,0.526432,7.650000,2.154930,47.800000,18.037736,0.002190,194.550000
0.375065,0.161932,0.956009,0.432530,2.155438,0.023201,1.145911,15.100000,2.141844,70.900000,13.377358,0.000000,209.400000
0.838547,0.297730,0.697082,0.212084,2.483385,0.002143,2.723520,47.950000,4.300448,215.850000,31.977778,0.015195,213.650000
0.656216,0.251656,0.984174,0.319152,2.128693,0.014208,1.935877,20.850000,1.985714,153.450000,28.952830,0.009172,215.650000
0.977276,0.300203,0.420270,0.137372,3.016820,0.000000,4.885105,63.400000,4.269360,254.900000,19.992157,0.089391,206.150000
1.011695,0.288715,0.862588,0.529321,2.132385,0.185589,2.879830,8.650000,2.982759,21.300000,7.344828,0.002738,179.900000
1.202811,0.324763,1.477917,0.371447,1.511032,0.017484,4.021264,23.200000,2.331658,150.150000,21.297872,0.006845,171.050000
1.150140,0.317350,1.403310,0.456229,1.888282,0.090788,3.843343,15.500000,2.605042,106.200000,25.590361,0.000000,171.800000
0.214324,0.129214,0.912485,0.616964,2.645597,0.033805,0.799032,17.100000,13.153846,31.750000,5.990566,0.000000,215.750000
0.004553,0.004238,0.000000,0.073812,-0.636293,0.000000,0.010733,75.550000,8.536723,314.350000,35.925714,0.793155,276.650000
1.349054,0.359831,1.750467,0.397953,2.288746,0.000439,5.447323,31.300000,3.458564,158.900000,30.557692,0.034908,150.900000
1.364766,0.345850,1.346332,0.296225,1.729302,0.000000,5.590763,50.800000,4.215768,187.150000,22.279762,0.137851,144.500000
1.210778,0.291430,0.928239,0.307446,1.950953,0.070990,4.937396,33.100000,2.536398,162.400000,12.444444,0.000000,161.300000
1.314144,0.307535,0.765082,0.375507,1.689006,0.209284,3.923301,19.850000,1.872642,75.050000,8.292818,0.000000,155.150000
1.326588,0.311733,0.977611,0.449696,2.912389,0.252554,4.342985,15.050000,1.781065,24.850000,7.888889,0.000000,158.950000
1.571257,0.358673,0.809024,0.330516,2.052077,0.157309,5.872872,23.800000,1.743590,116.350000,8.781132,0.000000,157.600000
